"","x"
"1204","Gk5"
"1205","Gkap1"
"1206","Glb1l2"
"1207","Glb1l3"
"1208","Glg1"
"1209","Gli3"
"1210","Glipr1"
"1211","Glo1"
"1212","Glod4"
"1213","Glrb"
"1214","Glrx"
"1215","Glrx5"
"1216","Gm10037"
"1217","Gm1140"
"1218","Gm13306"
"1219","Gm13539"
"1220","Gm14295"
"1221","Gm14305"
"1222","Gm14399"
"1223","Gm14410"
"1224","Gm14692"
"1225","Gm1673"
"1226","Gm17660"
"1227","Gm2000"
"1228","Gm21083"
"1229","Gm3604"
"1230","Gm4779"
"1231","Gm50478"
"1232","Gm5617"
"1233","Gm6710"
"1234","Gm7694"
"1235","Gm826"
"1236","Gm8797"
"1237","Gmfg"
"1238","Gmps"
"1239","Gna11"
"1240","Gna15"
"1241","Gnai1"
"1242","Gnai2"
"1243","Gnas"
"1244","Gnb2"
"1245","Gng10"
"1246","Gng13"
"1247","Gngt2"
"1248","Gnpda1"
"1249","Gnpda2"
"1250","Golga1"
"1251","Golm1"
"1252","Golph3"
"1253","Gon7"
"1254","Gpat3"
"1255","Gpc2"
"1256","Gpc3"
"1257","Gpcpd1"
"1258","Gpd1l"
"1259","Gpd2"
"1260","Gphn"
"1261","Gpm6a"
"1262","Gpr137"
"1263","Gpr155"
"1264","Gpr160"
"1265","Gpr182"
"1266","Gpr19"
"1267","Gpr34"
"1268","Gpr45"
"1269","Gpr85"
"1270","Gpsm3"
"1271","Gpx1"
"1272","Gramd1a"
"1273","Gramd4"
"1274","Grap"
"1275","Grap2"
"1276","Grcc10"
"1277","Greb1l"
"1278","Grhl3"
"1279","Gria3"
"1280","Grip1"
"1281","Grk4"
"1282","Grk5"
"1283","Gsap"
"1284","Gsdmd"
"1285","Gsdme"
"1286","Gse1"
"1287","Gskip"
"1288","Gspt1"
"1289","Gstk1"
"1290","Gstm5"
"1291","Gstp1"
"1292","Gstt1"
"1293","Gstt3"
"1294","Gtf2a1"
"1295","Gtf2i"
"1296","Gtf2ird1"
"1297","Gtf3c4"
"1298","Gtpbp8"
"1299","Gtsf1"
"1300","Gucy1a1"
"1301","Gucy1a2"
"1302","Gxylt1"
"1303","Gxylt2"
"1304","Gypa"
"1305","H1f0"
"1306","H1f10"
"1307","H2-D1"
"1308","H2-DMb1"
"1309","H2-Ke6"
"1310","H2-T22"
"1311","H2-T24"
"1312","H2ac13"
"1313","H2ac25"
"1314","Haao"
"1315","Hacd3"
"1316","Hacd4"
"1317","Hacl1"
"1318","Haghl"
"1319","Hand1"
"1320","Hao2"
"1321","Hapln1"
"1322","Hba-a1"
"1323","Hba-a2"
"1324","Hba-x"
"1325","Hbb-bh1"
"1326","Hbb-bt"
"1327","Hbb-y"
"1328","Hbegf"
"1329","Hbq1b"
"1330","Hcfc1r1"
"1331","Hck"
"1332","Hcls1"
"1333","Hdac2"
"1334","Hdac5"
"1335","Hdac7"
"1336","Hdhd3"
"1337","Heg1"
"1338","Hemgn"
"1339","Hes1"
"1340","Hes6"
"1341","Hexim1"
"1342","Hey1"
"1343","Heyl"
"1344","Hfe"
"1345","Hfm1"
"1346","Hgf"
"1347","Hibadh"
"1348","Hic2"
"1349","Hif3a"
"1350","Higd1a"
"1351","Hint2"
"1352","Hint3"
"1353","Hip1r"
"1354","Hipk1"
"1355","Hk1"
"1356","Hlx"
"1357","Hmcn1"
"1358","Hmga2"
"1359","Hmgcl"
"1360","Hmgcs1"
"1361","Hmgcs2"
"1362","Hmgn3"
"1363","Hmox2"
"1364","Hnmt"
"1365","Hnrnpa0"
"1366","Hnrnpa3"
"1367","Hnrnpl"
"1368","Hnrnpu"
"1369","Hnrnpul1"
"1370","Homer3"
"1371","Hormad1"
"1372","Hormad2"
"1373","Hoxa10"
"1374","Hoxa2"
"1375","Hoxa5"
"1376","Hoxa7"
"1377","Hoxa9"
"1378","Hoxb2"
"1379","Hoxb5"
"1380","Hoxb6"
"1381","Hoxb7"
"1382","Hoxb8"
"1383","Hoxc5"
"1384","Hoxc6"
"1385","Hoxd10"
"1386","Hoxd8"
"1387","Hpgds"
"1388","Hpn"
"1389","Hprt"
"1390","Hps6"
"1391","Hs3st1"
"1392","Hs3st3a1"
"1393","Hs3st3b1"
"1394","Hsbp1"
"1395","Hscb"
"1396","Hsd17b10"
"1397","Hsd17b13"
"1398","Hsd17b14"
"1399","Hsd17b2"
"1400","Hsd3b1"
"1401","Hsd3b6"
"1402","Hsd3b7"
"1403","Hsf2bp"
"1404","Hsp90aa1"
"1405","Hsp90ab1"
"1406","Hspa12a"
"1407","Hspa12b"
"1408","Hspa1a"
"1409","Hspa1l"
"1410","Hspa4l"
"1411","Hspb11"
"1412","Hspb6"
"1413","Hspg2"
"1414","Htra1"
"1415","Hunk"
"1416","Hyal1"
"1417","Hyls1"
"1418","Hypk"
"1419","Ibsp"
"1420","Icam4"
"1421","Id1"
"1422","Id2"
"1423","Id3"
"1424","Idi1"
"1425","Idnk"
"1426","Ier2"
"1427","Ier5"
"1428","Ifi27"
"1429","Ifi30"
"1430","Ifi35"
"1431","Ifi44"
"1432","Ifit1"
"1433","Ifit3"
"1434","Ifitm2"
"1435","Ifitm3"
"1436","Ifitm5"
"1437","Ifnar1"
"1438","Ifnar2"
"1439","Ift20"
"1440","Ift22"
"1441","Iftap"
"1442","Igbp1"
"1443","Igdcc3"
"1444","Igdcc4"
"1445","Igf2bp1"
"1446","Igf2bp2"
"1447","Igfbp2"
"1448","Igfbp4"
"1449","Igfbp5"
"1450","Igsf11"
"1451","Igsf6"
"1452","Igsf9"
"1453","Igtp"
"1454","Iigp1"
"1455","Ikbkg"
"1456","Ikzf1"
"1457","Il11ra1"
"1458","Il13ra1"
"1459","Il13ra2"
"1460","Il15"
"1461","Il17re"
"1462","Il18"
"1463","Il1r1"
"1464","Il1rap"
"1465","Il27ra"
"1466","Il2rg"
"1467","Il3ra"
"1468","Il6ra"
"1469","Il6st"
"1470","Ilrun"
"1471","Immp2l"
"1472","Impa2"
"1473","Impact"
"1474","Impdh1"
"1475","Inava"
"1476","Inca1"
"1477","Inhca"
"1478","Inka1"
"1479","Inpp4a"
"1480","Inpp5a"
"1481","Inpp5d"
"1482","Inpp5f"
"1483","Inpp5k"
"1484","Insig1"
"1485","Insl6"
"1486","Insyn2b"
"1487","Ints6"
"1488","Ints9"
"1489","Ip6k1"
"1490","Ipmk"
"1491","Iqcc"
"1492","Iqck"
"1493","Iqgap2"
"1494","Iqsec1"
"1495","Irag1"
"1496","Irag2"
"1497","Irak1"
"1498","Irf1"
"1499","Irf2bp1"
"1500","Irf2bp2"
"1501","Irf2bpl"
"1502","Irf5"
"1503","Irf7"
"1504","Irf8"
"1505","Irf9"
"1506","Irgm1"
"1507","Irgm2"
"1508","Irx3"
"1509","Isca2"
"1510","Iscu"
"1511","Isg15"
"1512","Isl1"
"1513","Isoc1"
"1514","Isoc2b"
"1515","Isx"
"1516","Itga1"
"1517","Itga5"
"1518","Itga6"
"1519","Itga8"
"1520","Itga9"
"1521","Itgb1bp1"
"1522","Itgb3"
"1523","Itpr2"
"1524","Itpripl1"
"1525","Itsn1"
"1526","Ivd"
"1527","Izumo4"
"1528","Jag1"
"1529","Jakmip1"
"1530","Jaml"
"1531","Jkamp"
"1532","Jmjd7"
"1533","Josd2"
"1534","Jrkl"
"1535","Kank3"
"1536","Kantr"
"1537","Kazn"
"1538","Kbtbd3"
"1539","Kcna5"
"1540","Kcnd2"
"1541","Kcne1l"
"1542","Kcng4"
"1543","Kcnh2"
"1544","Kcnip1"
"1545","Kcnk10"
"1546","Kcnk2"
"1547","Kcnk3"
"1548","Kcnn2"
"1549","Kcnn4"
"1550","Kcnq1"
"1551","Kcns3"
"1552","Kcnt1"
"1553","Kcp"
"1554","Kctd12"
"1555","Kctd15"
"1556","Kctd2"
"1557","Kctd7"
"1558","Kdm1b"
"1559","Kdm2b"
"1560","Kdm5c"
"1561","Kel"
"1562","Khdrbs1"
"1563","Khdrbs3"
"1564","Khk"
"1565","Khsrp"
"1566","Kif13a"
"1567","Kif16b"
"1568","Kif1a"
"1569","Kif1b"
"1570","Kif26a"
"1571","Kif2a"
"1572","Kif3a"
"1573","Kif5c"
"1574","Kif6"
"1575","Kif7"
"1576","Kifbp"
"1577","Kifc2"
"1578","Kitl"
"1579","Klf1"
"1580","Klf10"
"1581","Klf13"
"1582","Klf3"
"1583","Klf5"
"1584","Klf7"
"1585","Klf9"
"1586","Klhdc9"
"1587","Klhl14"
"1588","Klhl18"
"1589","Klhl2"
"1590","Klhl3"
"1591","Klhl6"
"1592","Klhl8"
"1593","Kmt2c"
"1594","Kmt2d"
"1595","Kmt2e"
"1596","Kmt5c"
"1597","Knop1"
"1598","Kras"
"1599","Krt10"
"1600","Krt15"
"1601","Krt18"
"1602","Krt19"
"1603","Krt20"
"1604","Krt7"
"1605","Krt79"
"1606","Krtap17-1"
"1607","Krtcap2"
"1608","Krtcap3"
"1609","Kti12"
"1610","L3hypdh"
"1611","L3mbtl2"
"1612","Lage3"
"1613","Lama1"
"1614","Lama5"
"1615","Lamtor2"
"1616","Lamtor4"
"1617","Lamtor5"
"1618","Lancl3"
"1619","Laptm4a"
"1620","Laptm5"
"1621","Large1"
"1622","Layn"
"1623","Lbh"
"1624","Lbhd2"
"1625","Lbp"
"1626","Lbr"
"1627","Lbx2"
"1628","Lck"
"1629","Lcorl"
"1630","Lcp1"
"1631","Lcp2"
"1632","Ldb1"
"1633","Ldb2"
"1634","Ldlrad4"
"1635","Lef1"
"1636","Leo1"
"1637","Lgals1"
"1638","Lgals3bp"
"1639","Lgals7"
"1640","Lgals8"
"1641","Lgals9"
"1642","Lgi3"
"1643","Lgr5"
"1644","Lhcgr"
"1645","Lhfp"
"1646","Lhpp"
"1647","Lias"
"1648","Lima1"
"1649","Lims2"
"1650","Lin37"
"1651","Lipe"
"1652","Lix1"
"1653","Llgl1"
"1654","Llgl2"
"1655","Lman2l"
"1656","Lmbrd1"
"1657","Lmcd1"
"1658","Lmo1"
"1659","Lmo2"
"1660","Lmo3"
"1661","Lmo7"
"1662","Lmod1"
"1663","Lmx1a"
"1664","Lnx1"
"1665","Lor"
"1666","Loxl2"
"1667","Lpcat1"
"1668","Lpgat1"
"1669","Lratd1"
"1670","Lratd2"
"1671","Lrch2"
"1672","Lrfn4"
"1673","Lrig2"
"1674","Lrmda"
"1675","Lrp1"
"1676","Lrp12"
"1677","Lrp4"
"1678","Lrrc1"
"1679","Lrrc27"
"1680","Lrrc34"
"1681","Lrrc3b"
"1682","Lrrc42"
"1683","Lrrc49"
"1684","Lrrc51"
"1685","Lrrc56"
"1686","Lrrc58"
"1687","Lrrc75a"
"1688","Lrrc8a"
"1689","Lrrfip1"
"1690","Lrriq3"
"1691","Lrrk1"
"1692","Lrrn1"
"1693","Lrrn3"
"1694","Lrrtm4"
"1695","Lsamp"
"1696","Lsm1"
"1697","Lsm10"
"1698","Lsm7"
"1699","Lsp1"
"1700","Ltbp1"
"1701","Ltbp3"
"1702","Ltbr"
"1703","Ltc4s"
"1704","LTO1"
"1705","Luc7l3"
"1706","Lum"
"1707","Lurap1"
"1708","Lxn"
"1709","Ly6d"
"1710","Ly6e"
"1711","Ly6k"
"1712","Ly86"
"1713","Ly96"
"1714","Lyl1"
"1715","Lyn"
"1716","Lypd1"
"1717","Lypd6"
"1718","Lypd6b"
"1719","Lypd8l"
"1720","Lyrm2"
"1721","Lyz2"
"1722","Lzts1"
"1723","M1ap"
"1724","Mab21l2"
"1725","Macrod2"
"1726","Mael"
"1727","Mafb"
"1728","Maged2"
"1729","Magee1"
"1730","Magee2"
"1731","Magel2"
"1732","Magi2"
"1733","Majin"
"1734","Malsu1"
"1735","Maml2"
"1736","Maml3"
"1737","Man1a"
"1738","Manbal"
"1739","Mansc1"
"1740","Maoa"
"1741","Map1a"
"1742","Map1b"
"1743","Map2k7"
"1744","Map3k7cl"
"1745","Map4k3"
"1746","Map4k4"
"1747","Map7d1"
"1748","Map9"
"1749","Mapk12"
"1750","Mapk7"
"1751","Mapk8ip1"
"1752","Mapk9"
"1753","Mapre2"
"1754","Marchf2"
"1755","Marchf5"
"1756","Marcks"
"1757","Marveld1"
"1758","Mast3"
"1759","Matk"
"1760","Matn2"
"1761","Mavs"
"1762","Mbd2"
"1763","Mbd3"
"1764","Mbd6"
"1765","Mbnl3"
"1766","Mc2r"
"1767","Mcam"
"1768","Mcc"
"1769","Mccc2"
"1770","Mcf2l"
"1771","Mctp1"
"1772","Mcu"
"1773","Mdk"
"1774","Me2"
"1775","Mea1"
"1776","Med10"
"1777","Med16"
"1778","Med17"
"1779","Med21"
"1780","Med22"
"1781","Med31"
"1782","Med7"
"1783","Mef2d"
"1784","Megf8"
"1785","Meiob"
"1786","Meioc"
"1787","Meiosin"
"1788","Meis1"
"1789","Meis2"
"1790","Meltf"
"1791","Memo1"
"1792","Mest"
"1793","Mettl18"
"1794","Mettl22"
"1795","Mettl27"
"1796","Mex3d"
"1797","Mfap1a"
"1798","Mfap3"
"1799","Mfhas1"
"1800","Mfn1"
"1801","Mfsd12"
"1802","Mgat4a"
"1803","Mgmt"
"1804","Mgp"
"1805","Mgst3"
"1806","Mia"
"1807","Micos10"
"1808","Micos13"
"1809","Micu1"
"1810","Mid1ip1"
"1811","Mier3"
"1812","Milr1"
"1813","Minar2"
"1814","Mindy2"
"1815","Mitd1"
"1816","Mknk2"
"1817","Mlf1"
"1818","Mllt3"
"1819","Mllt6"
"1820","Mlxipl"
"1821","Mme"
"1822","Mmgt2"
"1823","Mmp14"
"1824","Mmp16"
"1825","Mn1"
"1826","Mns1"
"1827","Mnt"
"1828","Mob3a"
"1829","Mob3c"
"1830","Mogat2"
"1831","Mon1b"
"1832","Mon2"
"1833","Morn1"
"1834","Morn2"
"1835","Mov10l1"
"1836","Moxd1"
"1837","Mpc1"
"1838","Mpc2"
"1839","Mphosph8"
"1840","Mpp3"
"1841","Mppe1"
"1842","Mpped2"
"1843","Mprip"
"1844","Mpv17"
"1845","Mpv17l2"
"1846","Mr1"
"1847","Mrap"
"1848","Mrc1"
"1849","Mrc2"
"1850","Mreg"
"1851","Mrm2"
"1852","Mrm3"
"1853","Mrpl17"
"1854","Mrpl2"
"1855","Mrpl22"
"1856","Mrpl24"
"1857","Mrpl27"
"1858","Mrpl30"
"1859","Mrpl33"
"1860","Mrpl35"
"1861","Mrpl37"
"1862","Mrpl41"
"1863","Mrpl48"
"1864","Mrpl55"
"1865","Mrps10"
"1866","Mrps11"
"1867","Mrps12"
"1868","Mrps15"
"1869","Mrps16"
"1870","Mrps18a"
"1871","Mrps18c"
"1872","Mrps21"
"1873","Mrps34"
"1874","Mrps9"
"1875","Mrrf"
"1876","Mrtfa"
"1877","Mrtfb"
"1878","Ms4a4a"
"1879","Ms4a6b"
"1880","Ms4a6c"
"1881","Ms4a6d"
"1882","Ms4a7"
"1883","Msh5"
"1884","Msl1"
"1885","Msl3l2"
"1886","Msra"
"1887","Msrb2"
"1888","Msx1"
"1889","Msx2"
"1890","Mt1"
"1891","Mt2"
"1892","Mterf1a"
"1893","Mterf1b"
"1894","Mterf3"
"1895","Mthfr"
"1896","Mthfs"
"1897","Mthfsl"
"1898","Mtln"
"1899","Mtmr14"
"1900","Mtres1"
"1901","Mtss1"
"1902","Mtss2"
"1903","Mturn"
"1904","Mtus2"
"1905","Mycbp2"
"1906","Myh10"
"1907","Myh11"
"1908","Myh6"
"1909","Myh7"
"1910","Myh8"
"1911","Myh9"
"1912","Myl1"
"1913","Myl4"
"1914","Myl7"
"1915","Myl9"
"1916","Mylip"
"1917","Mylpf"
"1918","Mymx"
"1919","Myo1a"
"1920","Myo1b"
"1921","Myo1e"
"1922","Myo1f"
"1923","Myo5b"
"1924","Myo5c"
"1925","Myocd"
"1926","Myom1"
"1927","Myom3"
"1928","Mypop"
"1929","Myrf"
"1930","Mysm1"
"1931","Mzt2"
"1932","N4bp3"
"1933","N6amt1"
"1934","Naaa"
"1935","Naalad2"
"1936","Nab2"
"1937","Naf1"
"1938","Naga"
"1939","Nagk"
"1940","Nags"
"1941","Nap1l5"
"1942","Naprt"
"1943","Nat14"
"1944","Nat8f1"
"1945","Nat8f4"
"1946","Natd1"
"1947","Nav2"
"1948","Nbdy"
"1949","Nbl1"
"1950","Ncam1"
"1951","Ncdn"
"1952","Ncf4"
"1953","Nck1"
"1954","Nckap1"
"1955","Nckap1l"
"1956","Nckap5"
"1957","Ncmap"
"1958","Ncoa1"
"1959","Ncoa6"
"1960","Ncor1"
"1961","Ncor2"
"1962","Ncs1"
"1963","Ndrg4"
"1964","Ndst2"
"1965","Ndufa1"
"1966","Ndufa11"
"1967","Ndufa12"
"1968","Ndufa13"
"1969","Ndufa2"
"1970","Ndufa3"
"1971","Ndufa4"
"1972","Ndufa4l2"
"1973","Ndufa6"
"1974","Ndufa7"
"1975","Ndufa8"
"1976","Ndufa9"
"1977","Ndufaf1"
"1978","Ndufaf3"
"1979","Ndufaf6"
"1980","Ndufaf8"
"1981","Ndufb10"
"1982","Ndufb11"
"1983","Ndufb6"
"1984","Ndufb8"
"1985","Ndufb9"
"1986","Ndufc1"
"1987","Ndufs2"
"1988","Ndufs3"
"1989","Ndufs4"
"1990","Ndufs5"
"1991","Ndufs7"
"1992","Ndufs8"
"1993","Ndufv2"
"1994","Nebl"
"1995","Necab3"
"1996","Nectin2"
"1997","Nectin3"
"1998","Nefl"
"1999","Nefm"
"2000","Nek1"
"2001","Nek6"
"2002","Nell1"
"2003","Nell2"
"2004","Neurl1a"
"2005","Nexmif"
"2006","Nexn"
"2007","Nf1"
"2008","Nfam1"
"2009","Nfatc4"
"2010","Nfic"
"2011","Nfkb1"
"2012","Nfu1"
"2013","Ngfr"
"2014","Ngly1"
"2015","Nhlrc1"
"2016","Nhsl2"
"2017","Niban1"
"2018","Niban2"
"2019","Nicn1"
"2020","Nid2"
"2021","Nin"
"2022","Nipal2"
"2023","Nipbl"
"2024","Nipsnap1"
"2025","Nipsnap2"
"2026","Nit1"
"2027","Nit2"
"2028","Nkain4"
"2029","Nkapl"
"2030","Nkd1"
"2031","Nkx3-1"
"2032","Nmb"
"2033","Nme4"
"2034","Nme5"
"2035","Nme7"
"2036","Nmnat2"
"2037","Nmnat3"
"2038","Nmt2"
"2039","Nmur2"
"2040","Nnat"
"2041","Nopchap1"
"2042","Nos1ap"
"2043","Nosip"
"2044","Notch2"
"2045","Notch3"
"2046","Notum"
"2047","Npas3"
"2048","Npc1"
"2049","Npnt"
"2050","Npr2"
"2051","Nptx2"
"2052","Nqo2"
"2053","Nr0b1"
"2054","Nr1h5"
"2055","Nr2c2"
"2056","Nr2f1"
"2057","Nr2f2"
"2058","Nr2f6"
"2059","Nr3c1"
"2060","Nrap"
"2061","Nrarp"
"2062","Nrg1"
"2063","Nrip2"
"2064","Nrk"
"2065","Nrn1"
"2066","Nrp1"
"2067","Nrros"
"2068","Nrtn"
"2069","Nsg1"
"2070","Nsmce1"
"2071","Nt5m"
"2072","Nthl1"
"2073","Ntm"
"2074","Ntpcr"
"2075","Nuak1"
"2076","Nubpl"
"2077","Nudt14"
"2078","Nudt16"
"2079","Nudt16l1"
"2080","Nudt17"
"2081","Nudt18"
"2082","Nudt6"
"2083","Numb"
"2084","Nup210"
"2085","Nup98"
"2086","Nupr1"
"2087","Nxf3"
"2088","Nxn"
"2089","Nxph3"
"2090","Nynrin"
"2091","Oas1a"
"2092","Oasl2"
"2093","Oat"
"2094","Oaz2"
"2095","Obsl1"
"2096","Ociad2"
"2097","Ocln"
"2098","Odad1"
"2099","Odf3b"
"2100","Odr4"
"2101","Ofd1"
"2102","Ogdhl"
"2103","Oit3"
"2104","Olfm1"
"2105","Olfml2b"
"2106","Opn1sw"
"2107","Opn3"
"2108","Oprk1"
"2109","Optn"
"2110","Or10d4b"
"2111","Or10n1"
"2112","Orc1"
"2113","Osbpl8"
"2114","Osr1"
"2115","Osr2"
"2116","Otub1"
"2117","P2rx7"
"2118","P2ry12"
"2119","P2ry6"
"2120","P3h2"
"2121","P3h3"
"2122","P4ha3"
"2123","Pacc1"
"2124","Pacs1"
"2125","Pacsin3"
"2126","Padi6"
"2127","Pafah1b1"
"2128","Paip1"
"2129","Pak1"
"2130","Palm3"
"2131","Palmd"
"2132","Pam"
"2133","Pam16"
"2134","Pank1"
"2135","Pank2"
"2136","Pank3"
"2137","Papln"
"2138","Papss2"
"2139","Paqr5"
"2140","Parm1"
"2141","Parp3"
"2142","Parp8"
"2143","Parp9"
"2144","Pars2"
"2145","Parvb"
"2146","Pax8"
"2147","Pbdc1"
"2148","Pbx2"
"2149","Pbx3"
"2150","Pbxip1"
"2151","Pcbd1"
"2152","Pcbd2"
"2153","Pcbp1"
"2154","Pcbp2"
"2155","Pcbp3"
"2156","Pcdh11x"
"2157","Pcdh19"
"2158","Pcdh20"
"2159","Pcdh7"
"2160","Pcf11"
"2161","Pcgf1"
"2162","Pcgf5"
"2163","Pcmtd1"
"2164","Pcp4l1"
"2165","Pcsk6"
"2166","Pcsk9"
"2167","Pdcd4"
"2168","Pdcd7"
"2169","Pde10a"
"2170","Pde1a"
"2171","Pde4a"
"2172","Pde4b"
"2173","Pde6d"
"2174","Pde7a"
"2175","Pde7b"
"2176","Pde8b"
"2177","Pde9a"
"2178","Pdgfb"
"2179","Pdgfc"
"2180","Pdgfd"
"2181","Pdgfra"
"2182","Pdgfrb"
"2183","Pdha1"
"2184","Pdk2"
"2185","Pdk4"
"2186","Pdlim2"
"2187","Pdp2"
"2188","Pdpn"
"2189","Pdxp"
"2190","Pdyn"
"2191","Pdzd11"
"2192","Pdzd2"
"2193","Pdzk1ip1"
"2194","Pdzrn3"
"2195","Pea15a"
"2196","Peak1"
"2197","Pear1"
"2198","Pecr"
"2199","Peg10"
"2200","Peg12"
"2201","Peg3"
"2202","Pemt"
"2203","Per3"
"2204","Pet100"
"2205","Pex11a"
"2206","Pex13"
"2207","Pfdn4"
"2208","Pfdn5"
"2209","Pfdn6"
"2210","Pfkfb4"
"2211","Pfkm"
"2212","Pfn4"
"2213","Pgf"
"2214","Pgm2"
"2215","Pgrmc2"
"2216","Phactr2"
"2217","Phaf1"
"2218","Phax"
"2219","Pheta1"
"2220","Pheta2"
"2221","Phf1"
"2222","Phf10"
"2223","Phf14"
"2224","Phf20"
"2225","Phf23"
"2226","Phlda1"
"2227","Phox2b"
"2228","Phpt1"
"2229","Phyhd1"
"2230","Phykpl"
"2231","Pi4k2a"
"2232","Pias1"
"2233","Pias3"
"2234","Pierce1"
"2235","Piezo1"
"2236","Pigbos1"
"2237","Pigh"
"2238","Pigk"
"2239","Pigp"
"2240","Pigq"
"2241","Pik3ap1"
"2242","Pik3ca"
"2243","Pik3cg"
"2244","Pik3ip1"
"2245","Pik3r1"
"2246","Pik3r2"
"2247","Pim3"
"2248","Pin1"
"2249","Pin4"
"2250","Pip4k2a"
"2251","Pip4k2b"
"2252","Pitpna"
"2253","Pitpnc1"
"2254","Pitx1"
"2255","Pitx2"
"2256","Pkd2"
"2257","Pklr"
"2258","Pknox2"
"2259","Pkp2"
"2260","Pla2g12a"
"2261","Pla2g1b"
"2262","Pla2g4a"
"2263","Pla2g7"
"2264","Pla2r1"
"2265","Plaat3"
"2266","Plac1"
"2267","Plac8"
"2268","Plagl1"
"2269","Plat"
"2270","Plaur"
"2271","Plcb3"
"2272","Plch1"
"2273","Pld1"
"2274","Pld3"
"2275","Pld4"
"2276","Pld5"
"2277","Plek"
"2278","Plek2"
"2279","Plekha2"
"2280","Plekha5"
"2281","Plekhb1"
"2282","Plekhg2"
"2283","Plekhh2"
"2284","Plekhh3"
"2285","Plekho1"
"2286","Plgrkt"
"2287","Plin2"
"2288","Plin5"
"2289","Plk2"
"2290","Plk3"
"2291","Plpp3"
"2292","Plpp6"
"2293","Plppr3"
"2294","Pls3"
"2295","Plscr2"
"2296","Pltp"
"2297","Plxdc1"
"2298","Plxna2"
"2299","Plxna3"
"2300","Plxnb2"
"2301","Plxnd1"
"2302","Pm20d2"
"2303","Pmaip1"
"2304","Pmm1"
"2305","Pmp22"
"2306","Pnck"
"2307","Pnisr"
"2308","Pnlip"
"2309","Pnliprp1"
"2310","Pnma8b"
"2311","Pnpo"
"2312","Pnrc2"
"2313","Podxl"
"2314","Podxl2"
"2315","Poglut2"
"2316","Poglut3"
"2317","Pogz"
"2318","Pold4"
"2319","Poldip3"
"2320","Poll"
"2321","Polr1c"
"2322","Polr1has"
"2323","Polr2d"
"2324","Polr2f"
"2325","Polr2g"
"2326","Pomc"
"2327","Pomgnt1"
"2328","Pomp"
"2329","Pou2af3"
"2330","Ppara"
"2331","Ppard"
"2332","Ppcs"
"2333","Ppdpf"
"2334","Ppfia2"
"2335","Ppfia4"
"2336","Ppic"
"2337","Ppie"
"2338","Ppil1"
"2339","Ppil3"
"2340","Ppil4"
"2341","Ppip5k2"
"2342","Ppm1b"
"2343","Ppm1k"
"2344","Ppp1cb"
"2345","Ppp1r13l"
"2346","Ppp1r14a"
"2347","Ppp1r18"
"2348","Ppp1r26"
"2349","Ppp1r3g"
"2350","Ppp2r5a"
"2351","Ppp2r5b"
"2352","Ppp2r5d"
"2353","Ppp2r5e"
"2354","Ppp3ca"
"2355","Ppp4r2"
"2356","Ppp4r4"
"2357","Ppp5c"
"2358","Pprc1"
"2359","Prcd"
"2360","Prdm2"
"2361","Prdm4"
"2362","Prdm5"
"2363","Prdm6"
"2364","Prdm9"
"2365","Prdx1"
"2366","Prdx3"
"2367","Prdx5"
